state,county,community,communityname,fold,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSame85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
40,?,?,Shawnee,7,0.03,0.37,0.07,0.74,0.05,0.03,0.52,0.52,0.42,0.57,0,0,0.12,0.3,0.33,0.36,0.67,0.53,0.53,0.17,0.18,0.19,0.18,0.1,0.32,0.34,0.23,0.05,0.56,0.4,0.53,0.21,0.61,0.26,0.32,0.48,0.45,0.4,0.6,0.35,0.56,0.61,0.4,0.54,0.53,0.55,0.48,0.48,0.46,0.01,0.16,0,0.38,0.35,0.35,0.38,0.03,0.02,0.02,0.02,0.95,0.02,0.21,0.18,0.34,0.32,0.39,0.55,0.12,0.57,0,0.08,0.48,0.57,0.21,0.72,0.42,0.68,0.32,0.04,0.04,0.06,0.08,0.14,0.14,0.16,0.6,0.34,0.4,0,0.02,0.03,0.73,0.5,0.61,0.75,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.12,0.05,0.01,?,?,?,?,0,?,0.18
6,?,?,Bakersfield,7,0.26,0.52,0.18,0.58,0.22,0.38,0.43,0.52,0.31,0.27,0.28,1,0.34,0.6,0.3,0.35,0.33,0.58,0.35,0.34,0.31,0.36,0.21,0.21,0.33,0.23,0.3,0.23,0.39,0.27,0.38,0.31,0.45,0.51,0.11,0.45,0.32,0.43,0.63,0.39,0.69,0.69,0.58,0.51,0.52,0.48,0.53,0.32,0.36,0.15,0.42,0.09,0.31,0.44,0.52,0.58,0.17,0.21,0.23,0.24,0.7,0.22,0.38,0.35,0.54,0.57,0.53,0.45,0.35,0.52,0.5,0.2,0.79,0.45,0.31,0.24,0.73,0.23,0.21,0.2,0.19,0.2,0.33,0.33,0.38,0.34,0.61,0.56,0.32,0.2,0.07,0.23,0.6,0.33,0.65,0.71,0.04,0.1,0.95,0.13,0.1,0.19,0.56,0.1,0.67,0.8,0.12,0.17,0.16,0.21,0.09,0.57,0.29,0.27,0.16,0.07,0.19,0.06,0.76,0,1,0.12,0.4
55,139,60500,Oshkosh,7,0.07,0.42,0.02,0.95,0.13,0.01,0.62,0.69,0.62,0.44,0.09,1,0.22,0.52,0.13,0.6,0.53,0.3,0.47,0.26,0.23,0.22,0.18,0.15,0.2,0.21,0.24,0.06,0.33,0.29,0.36,0.31,0.27,0.49,0.63,0.46,0.56,0.35,0.4,0.63,0.36,0.39,0.4,0.63,0.7,0.7,0.56,0.57,0.64,0.01,0.14,0.01,0.39,0.39,0.41,0.51,0.08,0.07,0.07,0.07,0.94,0.04,0.15,0.13,0.34,0.4,0.3,0.5,0.07,0.51,0.5,0.04,0.86,0.47,0.04,0.44,0.27,0.15,0.21,0.09,0.08,0.08,0.22,0.24,0.24,0.23,0.45,0.4,0.4,0.01,0,0.08,0.87,0.47,0.61,0.83,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.05,0.26,0.11,?,?,?,?,0,?,0.06
34,31,63150,Ringwoodborough,7,0,0.72,0.04,0.93,0.08,0.04,0.45,0.44,0.31,0.16,0.02,1,0.8,0.88,0.14,0.67,0.23,0.14,0.39,0.71,0.59,0.58,0.39,0.14,0.53,0.41,0.67,0,0.03,0.06,0.16,0.51,0.33,0.75,0.41,0.45,0.22,0.62,0.18,0.41,0.21,0.2,0.69,0.93,0.89,0.94,0.83,0.11,0.35,0,0.06,0.01,0.09,0.13,0.17,0.19,0.05,0.07,0.08,0.08,0.83,0.03,0.31,0.36,0.79,0.75,0.63,0.96,0.05,0.11,0.5,0.01,0.84,0.95,0.08,0.75,0.5,0,0,0.52,0.49,0.47,0.82,0.88,1,0.97,0.56,0.75,0.81,0,0,0.25,0.58,0.89,0.69,0.75,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.07,0.04,0.18,?,?,?,?,0,?,0.01
34,29,37380,Laceytownship,7,0.02,0.51,0.01,0.99,0.02,0.03,0.39,0.37,0.23,0.61,0,0,0.42,0.48,0.07,0.58,0.68,0.15,0.78,0.41,0.33,0.32,0.01,0.27,0.89,0.32,0.55,0.01,0.1,0.26,0.39,0.21,0.37,0.43,0.21,0.45,0.33,0.37,0.23,0.27,0.25,0.25,0.49,0.82,0.8,0.9,0.77,0.42,0.52,0,0.04,0.01,0.15,0.11,0.1,0.11,0.04,0.03,0.02,0.02,0.89,0.04,0.2,0.22,0.55,0.5,0.71,0.88,0.04,0.37,0.5,0.08,0.29,0.9,0.02,0.8,0.77,0.03,0.08,0.32,0.31,0.33,0.68,0.65,0.67,0.77,0.69,0.68,0.79,0,0,0.12,0.76,0.62,0.65,0.89,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.24,0.02,0.07,?,?,?,?,0,?,0.03
42,3,61000,Pittsburgh,7,0.58,0.31,0.5,0.58,0.1,0.02,0.44,0.52,0.42,0.6,0.59,1,0.15,0.31,0.1,0.44,0.64,0.67,0.59,0.2,0.25,0.31,0.19,0.22,0.24,0.21,0.38,0.69,0.57,0.31,0.47,0.31,0.6,0.26,0.16,0.76,0.28,0.44,0.55,0.72,0.5,0.54,0.4,0.25,0.29,0.31,0.28,0.31,0.31,0.49,0.63,0.11,0.51,0.5,0.49,0.45,0.16,0.14,0.12,0.11,0.87,0.06,0.23,0.17,0.27,0.38,0.22,0.45,0.09,0.61,0,0.89,0.6,0.41,1,0.65,0,0.17,0.33,0.05,0.04,0.05,0.15,0.22,0.26,0.22,0.63,0.32,0.58,0.41,0.15,0.13,0.84,0.69,0.82,0.78,0.04,0.04,0.95,0.06,0,0,0,0.04,0.56,0.88,0.19,0,0,0.13,0.07,0.64,0.74,0.16,0.56,1,0.11,0.03,0.96,0,0.89,0.02,0.52
19,?,?,Ankeny,7,0.01,0.48,0.01,0.99,0.03,0.01,0.54,0.64,0.45,0.13,0,0,0.41,0.87,0.38,0.61,0.16,0.1,0.2,0.42,0.32,0.31,0.15,0,0.23,0.36,0.33,0.01,0.14,0.06,0.08,0.47,0.06,0.92,0.22,0.49,0.24,0.51,0.31,0.36,0.35,0.34,0.51,0.81,0.87,0.82,0.78,0.83,0.82,0,0.07,0,0.15,0.28,0.3,0.36,0.01,0.01,0.01,0.01,0.97,0.01,0.12,0.12,0.51,0.64,0.3,0.65,0.08,0.46,0.5,0.01,0.9,0.58,0.03,0.15,0.71,0.05,0,0.16,0.13,0.12,0.31,0.29,0.28,0.29,0.28,0.32,0.32,0,0,0.01,0.81,0.39,0.52,0.76,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.04,0.12,0.01,?,?,?,?,0,?,0.03
19,13,94597,Waterloo,7,0.09,0.34,0.24,0.8,0.04,0.01,0.39,0.41,0.26,0.51,0.11,1,0.2,0.35,0.42,0.49,0.6,0.51,0.67,0.23,0.25,0.26,0.19,0.06,0.48,0.15,0.23,0.1,0.44,0.28,0.37,0.21,0.46,0.38,0.51,0.44,0.49,0.33,0.53,0.35,0.5,0.54,0.4,0.49,0.51,0.45,0.55,0.59,0.57,0.05,0.32,0,0.13,0.14,0.15,0.16,0.01,0.01,0.01,0.01,0.96,0.02,0.18,0.16,0.36,0.4,0.3,0.61,0.09,0.55,0,0.1,0.73,0.59,0.59,0.64,0.33,0.24,0.19,0.04,0.04,0.05,0.14,0.16,0.15,0.17,0.45,0.13,0.47,0.01,0.01,0.02,0.82,0.63,0.83,0.81,0.01,0.15,0.98,0.19,0.01,0.1,0.2,0.15,0.77,0.96,0.07,0,0,0.05,0.02,0.5,0.45,0.17,0.09,0.08,0.02,0.01,0.74,1,0.45,0.1,0.27
9,1,18500,Danburytown,7,0.09,0.47,0.13,0.8,0.24,0.14,0.37,0.54,0.34,0.35,0.1,1,0.53,0.69,0.13,0.58,0.41,0.18,0.41,0.55,0.49,0.5,0.34,0.27,0.28,0.28,0.38,0.03,0.14,0.34,0.4,0.43,0.32,0.63,0.61,0.35,0.38,0.49,0.43,0.52,0.41,0.44,0.51,0.7,0.69,0.74,0.75,0.5,0.53,0.03,0.24,0.07,0.42,0.53,0.54,0.58,0.44,0.49,0.46,0.45,0.65,0.31,0.27,0.24,0.46,0.5,0.41,0.53,0.19,0.54,0.5,0.1,0.72,0.51,0.09,0.46,0.52,0.13,0.38,0.5,0.49,0.49,0.49,0.57,0.67,0.62,0.5,0.63,0.61,0.04,0.09,0.44,0.41,0.56,0.62,0.41,0.02,0.19,0.98,0.2,0.05,0.32,0.54,0.19,0.45,0.5,0.1,0.06,0,0.1,0.1,0.64,0.42,0.12,0.13,0.13,0.04,0.04,0.48,0,1,0.3,0.11
9,1,77200,Trumbulltown,7,0.04,0.59,0.02,0.96,0.1,0.03,0.34,0.34,0.23,0.51,0.05,1,0.81,0.6,0.18,0.85,0.6,0.09,0.62,0.77,0.68,0.65,1,0.17,0.37,0,0.65,0.01,0.04,0.26,0.26,0.58,0.24,0.54,0.47,0.49,0.14,0.7,0.08,0.32,0.13,0.11,0.56,0.94,0.92,0.96,0.84,0.29,0.43,0,0.05,0.02,0.14,0.16,0.18,0.2,0.09,0.1,0.1,0.1,0.76,0.07,0.2,0.23,0.64,0.63,0.43,0.96,0.02,0.12,0.5,0.01,0.94,0.95,0.09,0.41,0.46,0.01,0.13,0.66,0.65,0.64,0.15,0.62,1,0.82,0.28,0.55,0.6,0,0,0.28,0.59,0.88,0.85,0.76,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.07,0.11,0.08,?,?,?,?,0,?,0.03
25,27,61800,Shrewsburytown,7,0.02,0.41,0.02,0.93,0.23,0.02,0.31,0.41,0.24,0.45,0.04,0.92,0.54,0.6,0.4,0.58,0.47,0.1,0.5,0.58,0.53,0.51,0.48,0.25,0.53,0.34,0.52,0.01,0.09,0.13,0.2,0.59,0.28,0.6,0.47,0.45,0.19,0.65,0.33,0.41,0.29,0.32,0.49,0.86,0.88,0.85,0.78,0.43,0.5,0,0.06,0.01,0.22,0.29,0.41,0.4,0.09,0.11,0.14,0.12,0.87,0.04,0.17,0.17,0.44,0.55,0.18,0.74,0.04,0.47,0.5,0.04,0.7,0.65,0.07,0.6,0.5,0.03,0.23,0.43,0.42,0.43,0.57,0.58,0.61,0.58,0.47,0.58,0.57,0,0,0.18,0.75,0.72,0.74,0.73,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.06,0.1,0.03,?,?,?,?,0,?,0.17
48,?,?,Tyler,7,0.11,0.4,0.55,0.48,0.03,0.16,0.47,0.52,0.38,0.47,0.12,1,0.2,0.48,0.3,0.38,0.52,0.34,0.4,0.24,0.28,0.38,0.18,0.15,0.31,0.21,0.23,0.13,0.52,0.33,0.39,0.39,0.53,0.4,0.31,0.56,0.43,0.44,0.55,0.41,0.63,0.62,0.49,0.51,0.51,0.57,0.57,0.43,0.46,0.05,0.33,0.03,0.33,0.59,0.62,0.69,0.12,0.19,0.19,0.19,0.84,0.16,0.33,0.28,0.4,0.42,0.4,0.42,0.25,0.58,0,0.18,0.56,0.42,0.29,0.55,0.56,0.57,0.29,0.08,0.1,0.13,0.19,0.22,0.23,0.22,0.52,0.3,0.43,0.01,0.01,0.15,0.76,0.49,0.63,0.79,0.02,0.15,0.98,0.13,0.01,0.05,0.1,0.15,0.36,0.93,0.11,0,0,0.08,0.02,0.43,0.42,0.11,0.16,0.02,0.04,0.01,0.24,0.5,0.45,0.09,0.47
6,?,?,PleasantHill,7,0.03,0.32,0.03,0.84,0.43,0.12,0.25,0.4,0.2,0.37,0.05,1,0.58,0.64,0.2,0.65,0.35,0.15,0.5,0.58,0.58,0.57,0.57,0.25,0.43,0.44,0.61,0.01,0.08,0.08,0.1,0.57,0.15,0.7,0.2,0.43,0.13,0.66,0.63,0.43,0.68,0.68,0.35,0.7,0.72,0.84,0.65,0.56,0.62,0,0.07,0.02,0.32,0.35,0.42,0.44,0.25,0.24,0.26,0.24,0.8,0.1,0.12,0.1,0.34,0.42,0.25,0.59,0.11,0.44,0.5,0.03,0.83,0.54,0.11,0.09,0.6,0.03,0.02,0.61,0.61,0.61,0.72,0.7,0.87,0.7,0.58,0.75,0.19,0,0.05,0.32,0.51,0.43,0.5,0.63,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.02,0.39,0.58,?,?,?,?,0,?,0.22
1,?,?,Alabaster,7,0.01,0.61,0.21,0.83,0.02,0.01,0.41,0.49,0.26,0.21,0.02,1,0.46,0.77,0.23,0.38,0.22,0.16,0.22,0.42,0.29,0.29,0.27,0.16,0.24,0.38,0.26,0.01,0.14,0.27,0.37,0.39,0.12,0.69,0.27,0.37,0.32,0.48,0.31,0.2,0.35,0.34,0.56,0.81,0.79,0.97,0.82,0.6,0.51,0,0.09,0,0.5,0.43,0.46,0.43,0.04,0.03,0.03,0.02,0.97,0.01,0.17,0.21,0.65,0.64,0.56,0.82,0.1,0.22,0.5,0.01,0.85,0.82,0,0.26,0.83,0.13,0.66,0.16,0.15,0.13,0.13,0.23,0.25,0.28,0.19,0.18,0.25,0,0,0.03,0.7,0.4,0.34,0.57,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.05,0.06,0.01,?,?,?,?,0,?,0.06
48,?,?,Marshall,7,0.02,0.49,0.81,0.32,0.02,0.05,0.52,0.49,0.36,0.55,0,0,0.12,0.3,0.24,0.32,0.63,0.69,0.39,0.15,0.16,0.26,0.15,0.13,0.19,0.2,0.2,0.05,0.68,0.43,0.55,0.24,0.55,0.26,0.44,0.49,0.56,0.35,0.58,0.41,0.55,0.59,0.53,0.4,0.37,0.42,0.47,0.51,0.54,0.02,0.43,0,0.45,0.43,0.49,0.55,0.05,0.04,0.05,0.05,0.95,0.07,0.36,0.32,0.45,0.37,0.58,0.53,0.23,0.5,0.5,0.05,0.54,0.59,0.28,0.8,0.38,0.75,0.57,0.03,0.04,0.06,0.07,0.13,0.14,0.17,0.59,0.3,0.57,0.02,0,0.04,0.8,0.59,0.71,0.79,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.07,0.08,0,?,?,?,?,0,?,0.39
6,?,?,WalnutCreek,7,0.08,0.17,0.02,0.86,0.41,0.09,0.22,0.32,0.18,0.74,0.1,1,0.56,0.38,0.14,0.8,0.61,0.1,0.75,0.68,0.73,0.73,0.46,0.42,0.49,0.55,0.65,0.02,0.09,0.05,0.07,0.77,0.15,0.46,0.19,0.53,0.09,0.79,0.48,0.36,0.52,0.53,0.23,0.71,0.77,0.8,0.72,0.44,0.56,0.01,0.08,0.05,0.36,0.38,0.42,0.42,0.33,0.3,0.3,0.28,0.77,0.11,0.09,0.07,0.18,0.22,0.14,0.65,0.07,0.64,0,0.08,0.8,0.62,0.23,0.31,0.65,0.03,0.13,0.73,0.8,0.8,0.73,0.67,0.83,0.65,0.55,0.62,0.25,0,0.02,0.39,0.4,0.48,0.5,0.6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.05,0.26,0.7,?,?,?,?,0,?,0.12
25,17,80510,Winchestertown,7,0.02,0.51,0.02,0.95,0.16,0.01,0.3,0.35,0.22,0.48,0.03,1,0.9,0.67,0.27,0.84,0.46,0.1,0.53,0.9,0.88,0.86,0.33,0.14,0.76,0.14,0.39,0,0.05,0.06,0.07,0.9,0.18,0.58,0.28,0.82,0.09,0.93,0.15,0.45,0.2,0.19,0.53,0.88,0.9,0.84,0.82,0.29,0.3,0,0.04,0.01,0.28,0.27,0.29,0.29,0.15,0.13,0.13,0.11,0.85,0.04,0.21,0.22,0.54,0.57,0.39,0.8,0.03,0.24,0.5,0.01,0.88,0.77,0.22,0.42,0.13,0.02,0.09,0.76,0.8,0.87,0.65,0.77,1,0.82,0.28,0.46,0.42,0,0,0.23,0.7,0.8,0.82,0.79,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.02,0.28,0.49,?,?,?,?,0,?,0.02
47,?,?,Goodlettsville,7,0,0.39,0.07,0.93,0.06,0.01,0.39,0.49,0.29,0.32,0.02,1,0.39,0.72,0.37,0.4,0.32,0.12,0.45,0.39,0.36,0.34,0.39,0.22,0.26,0.41,0.74,0,0.11,0.25,0.36,0.27,0.07,0.73,0.36,0.32,0.3,0.47,0.53,0.26,0.57,0.57,0.38,0.73,0.72,0.81,0.73,0.75,0.77,0,0.03,0,0.31,0.25,0.4,0.38,0.05,0.03,0.05,0.04,0.97,0.04,0.11,0.12,0.42,0.47,0.35,0.59,0.06,0.46,0.5,0.02,0.69,0.57,0.02,0.15,0.73,0.15,0.26,0.18,0.17,0.16,0.38,0.34,0.35,0.37,0.28,0.44,0.46,0,0,0.06,0.71,0.44,0.52,0.62,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.04,0.07,0.04,?,?,?,?,0,?,0.26
6,?,?,Fontana,7,0.12,0.79,0.17,0.51,0.28,0.67,0.46,0.6,0.33,0.14,0.14,1,0.39,0.71,0.22,0.19,0.22,0.49,0.36,0.36,0.22,0.24,0.25,0.19,0.28,0.27,0.31,0.09,0.29,0.36,0.48,0.13,0.47,0.54,0.47,0.25,0.61,0.23,0.48,0.4,0.57,0.55,0.85,0.62,0.61,0.71,0.58,0.2,0.22,0.06,0.37,0.1,0.36,0.42,0.49,0.54,0.41,0.43,0.45,0.46,0.48,0.41,0.67,0.68,0.85,0.85,0.81,0.56,0.62,0.45,0.5,0.16,0.58,0.57,0.15,0.15,0.92,0.33,0.14,0.33,0.32,0.29,0.51,0.48,0.51,0.48,0.72,0.86,0.26,0.01,0.06,0.49,0.56,0.2,0.23,0.73,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.1,0.2,0.03,?,?,?,?,0,?,0.55
6,?,?,Corona,7,0.11,0.71,0.05,0.63,0.44,0.56,0.45,0.58,0.36,0.15,0.12,1,0.53,0.8,0.28,0.36,0.21,0.31,0.32,0.48,0.35,0.37,0.5,0.31,0.36,0.27,0.31,0.06,0.21,0.36,0.41,0.28,0.35,0.66,0.6,0.22,0.49,0.41,0.4,0.41,0.44,0.43,0.75,0.76,0.73,0.82,0.68,0.47,0.44,0.03,0.24,0.09,0.42,0.51,0.58,0.63,0.55,0.59,0.6,0.6,0.47,0.54,0.58,0.6,0.77,0.76,0.76,0.55,0.54,0.47,0.5,0.14,0.59,0.57,0.02,0.21,0.9,0.14,0.17,0.47,0.48,0.48,0.61,0.57,0.63,0.58,0.57,0.92,0.25,0.03,0.02,0.55,0.5,0.22,0.11,0.63,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.08,0.22,0.04,?,?,?,?,0,?,0.21
41,?,?,Astoria,7,0,0.3,0.01,0.94,0.13,0.04,0.35,0.41,0.25,0.53,0,0,0.21,0.43,0.26,0.47,0.56,0.34,0.57,0.24,0.24,0.23,0.23,0.11,0.28,0.12,0.14,0.01,0.43,0.22,0.3,0.25,0.37,0.43,0.45,0.33,0.61,0.32,0.75,0.36,0.7,0.75,0.37,0.5,0.55,0.58,0.6,0.38,0.44,0,0.15,0,0.1,0.13,0.12,0.11,0.03,0.04,0.03,0.03,0.84,0.1,0.21,0.17,0.32,0.35,0.33,0.39,0.14,0.61,0,0.02,0.63,0.39,0.35,0.45,0,0.51,0.62,0.09,0.08,0.09,0.15,0.17,0.2,0.13,0.34,0.2,0.46,0.01,0,0.14,0.44,0.47,0.49,0.39,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.01,0.15,0.05,?,?,?,?,0,?,0.12
34,25,73020,TintonFallsborough,7,0,0.52,0.34,0.64,0.31,0.06,0.22,0.42,0.15,0.24,0.02,1,0.66,0.89,0.48,0.66,0.23,0.1,0.4,0.61,0.53,0.58,0.35,0.23,0.36,0.44,0.58,0,0.02,0.14,0.15,0.67,0.17,0.79,0.22,0.5,0.21,0.71,0.24,0.33,0.36,0.32,0.51,0.87,0.84,0.91,0.88,0.41,0.44,0,0.09,0.01,0.19,0.23,0.37,0.4,0.09,0.1,0.14,0.14,0.82,0.06,0.21,0.22,0.55,0.47,0.7,0.68,0.09,0.4,0.5,0.01,0.81,0.72,0.1,0.48,0.79,0.05,0.07,0.41,0.42,0.42,0.72,0.75,0.91,0.8,0.35,0.73,0.33,0,0,0.2,0.49,0.4,0.39,0.31,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.04,0.07,0.17,?,?,?,?,0,?,0.1
13,?,?,Bainbridge,7,0,0.45,0.92,0.27,0.01,0.03,0.48,0.48,0.31,0.52,0,0,0.12,0.3,0.14,0.22,0.69,0.83,0.38,0.14,0.14,0.25,0.14,0.25,0,0,0.4,0.03,0.77,0.62,0.71,0.23,0.42,0.28,0.58,0.53,0.64,0.33,0.61,0.46,0.7,0.7,0.51,0.22,0.22,0.26,0.2,0.46,0.49,0.02,0.61,0,1,1,0.93,0.83,0.16,0.14,0.11,0.09,0.97,0.04,0.36,0.32,0.45,0.43,0.48,0.51,0.22,0.44,0.5,0.02,0.57,0.53,0.23,0.57,0.52,0.81,0.62,0.04,0.05,0.07,0.01,0.06,0.08,0.07,0.53,0.51,0.64,0,0,0.06,0.77,0.58,0.71,0.68,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.04,0.06,0,?,?,?,?,0,?,0.41
22,71,55000,NewOrleans,7,0.78,0.43,1,0,0.12,0.06,0.48,0.53,0.36,0.41,0.79,1,0.11,0.34,0.17,0.28,0.5,0.72,0.39,0.12,0.21,0.5,0.17,0.2,0.17,0.36,0.41,1,0.85,0.45,0.56,0.35,0.86,0.26,0.12,0.65,0.31,0.49,0.7,0.7,0.74,0.75,0.61,0.06,0.07,0.1,0.02,0.47,0.42,1,1,0.14,0.33,0.35,0.42,0.48,0.1,0.09,0.1,0.1,0.88,0.09,0.48,0.38,0.43,0.46,0.44,0.29,0.36,0.7,0,1,0.29,0.3,1,0.67,0.25,0.48,0.53,0.13,0.13,0.14,0.13,0.19,0.22,0.23,0.77,0.58,0.57,0.46,0.25,0.12,0.81,0.59,0.82,0.79,0.3,0.28,0.72,0.3,0.24,0.18,0.21,0.28,0.46,0.36,1,0.02,0.03,0.7,0.26,0.64,0.54,0.53,0.23,0.95,0.89,0.26,0.57,0.5,0.52,0.22,0.84
6,?,?,SanMateo,7,0.12,0.31,0.07,0.68,0.82,0.29,0.24,0.41,0.23,0.53,0.14,1,0.52,0.55,0.3,0.63,0.47,0.16,0.49,0.55,0.61,0.65,0.42,0.42,0.39,0.36,0.43,0.05,0.15,0.22,0.24,0.48,0.23,0.63,0.25,0.31,0.24,0.5,0.55,0.5,0.6,0.6,0.39,0.66,0.66,0.85,0.68,0.62,0.65,0.03,0.2,0.14,0.4,0.45,0.5,0.52,0.66,0.66,0.67,0.65,0.49,0.44,0.28,0.22,0.32,0.35,0.34,0.42,0.33,0.66,0,0.08,0.87,0.42,0.06,0.19,0.38,0.05,0.11,0.92,0.97,1,0.77,0.75,0.92,0.74,0.6,0.75,0.14,0.17,0.31,0.71,0.43,0.52,0.64,0.67,0.01,0.1,0.98,0.13,0.04,0.17,0.48,0.1,0.7,0.72,0.08,0.11,0,0.13,0.02,0.57,0.38,0.03,0.59,0.38,0.04,0.03,0.75,1,0.56,0.15,0.18
34,39,71430,Summit,7,0.02,0.4,0.11,0.85,0.19,0.1,0.26,0.37,0.2,0.51,0.03,1,0.9,0.58,0.31,0.87,0.52,0.08,0.49,1,1,1,0.55,0,0.68,0.73,0.78,0,0.05,0.16,0.16,0.88,0.14,0.56,0.25,0.55,0.14,0.86,0.23,0.41,0.26,0.25,0.42,0.86,0.88,0.88,0.7,0.26,0.23,0,0.08,0.02,0.59,0.54,0.56,0.53,0.56,0.44,0.42,0.36,0.77,0.16,0.18,0.18,0.42,0.51,0.26,0.68,0.05,0.34,0.5,0.01,0.87,0.62,0.17,0.24,0.15,0.04,0.2,0.74,0.89,1,0.73,0.8,0.97,0.79,0.34,0.41,0.53,0,0,0.4,0.42,0.67,0.55,0.48,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.02,0.27,0.87,?,?,?,?,0,?,0.04
48,?,?,Longview,7,0.1,0.4,0.39,0.65,0.03,0.07,0.44,0.48,0.32,0.41,0.11,1,0.23,0.52,0.34,0.39,0.46,0.28,0.35,0.25,0.26,0.31,0.18,0.15,0.24,0.17,0.19,0.11,0.45,0.26,0.38,0.29,0.46,0.45,0.46,0.38,0.48,0.34,0.62,0.31,0.63,0.65,0.46,0.56,0.56,0.66,0.53,0.42,0.44,0.04,0.27,0.01,0.45,0.52,0.61,0.64,0.08,0.08,0.08,0.08,0.92,0.07,0.22,0.2,0.41,0.43,0.41,0.49,0.19,0.52,0.5,0.16,0.58,0.49,0.31,0.59,0.65,0.54,0.19,0.08,0.09,0.1,0.18,0.19,0.2,0.19,0.34,0.25,0.37,0.02,0.02,0.07,0.69,0.46,0.59,0.76,0.01,0.15,0.98,0.17,0.04,0.22,0.45,0.15,0.65,0.89,0.18,0,0,0.12,0.03,0.43,0.27,0.15,0.11,0.01,0.05,0.02,0.58,1,0.56,0.12,0.34
